"id","code","name"
958,"958","AUTECO BAJAJ"
959,"959","AUTECO KYMCO"
960,"960","DRESSER HAULPAK"
961,"961","MAZ"
962,"962","MOXI"
963,"963","PERLINI"
964,"964","HOREX"
965,"965","LIEBHERR"
966,"966","FIVER"
967,"967","YUTONG"
968,"968","WANHU"
969,"969","MALAGUTI"
970,"970","ARCTIC CAT"
971,"971","DCEC"
972,"972","TOURING"
973,"973","HIGER"
975,"975","CFMOTO"
976,"976","TEMPEST"
977,"977","FUXIN"
978,"978","XRP SAIN"
979,"979","HENSIM"
980,"980","SANLEE"
981,"981","AUTECO VICTORY"
982,"982","TEAM RYDER"
983,"983","HUALIN"
984,"984","SHACMAN"
985,"985","BOUE"
986,"986","AVA MOTORS"
987,"987","SUMA"
988,"988","SM"
989,"989","BARHOG/DADYW"
990,"990","MOTOKART"
991,"991","MANZINI"
992,"992","YONGKANG EASY VEHICLE"
993,"993","MITSUBISHI FUSO"
994,"994","ISHIMOTO"
995,"995","ASA"
996,"996","ESSEX"
997,"997","KHOOBRA"
998,"998","YAKEY"
999,"999","GREENWHEEL"
1000,"1000","TORNADO"
1001,"1001","HAIMA"
1002,"1002","SMA"
1003,"1003","VOLDA"
1004,"1004","HISUN TIGER"
1006,"1006","TRACTOCASA"
1007,"1007","AWS - ALIEN WORK SHOP"
1008,"1008","JIANGSU SINSKI"
1009,"1009","LINGKEN"
1010,"1010","YGM"
1011,"1011","WANCH"
1012,"1012","TAO TAO"
1013,"1013","GALAXI"
1014,"1014","PACIFIC"
1015,"1015","BYVIN"
1016,"1016","JIASHITE"
1017,"1017","ENERGY MOTION"
1018,"1018","HPOWER"
1019,"1019","YADEA"
1020,"1020","JLC"
1021,"1021","ADVANCE"
1022,"1022","JIAJUE"
1023,"1023","ETX"
1024,"1024","JBC"
1025,"1025","DFA"
1026,"1026","E-ONE"
1027,"1027","DETROIT"
1028,"1028","KMO"
1029,"1029","HUNTER"
1030,"1030","THOMAS BUILT BUSES"
1031,"1031","LOVOL"
1032,"1032","D LONG"
1033,"1033","TAYLOR DUNN"
1034,"1034","HAORI"
1035,"1035","SHELBY"
1036,"1036","VMOTO"
1037,"1037","CARPATI"
1038,"1038","LUCKY LION"
1039,"1039","CLC MOTOR"
1040,"1040","MAHINDRA DURO"
1041,"1041","BENLING"
1042,"1042","OULING"
1043,"1043","YAXING"
1044,"1044","HANLING"
1045,"1045","ZNA"
1046,"1046","HUANGHAI"
1047,"1047","DADI"
1048,"1048","KING LONG"
1049,"1049","ESCORPIO"
1050,"1050","DFSK"
1051,"1051","OLIYA"
1052,"1052","GSMOON"
1053,"1053","BERA"
1054,"1054","XGJAO"
1055,"1055","SENKE"
1056,"1056","LANGQING"
1057,"1057","AWS"
1058,"1058","HONOR"
1059,"1059","JAUNCE"
1060,"1060","ZILI MOTORS"
1061,"1061","ALFA"
1062,"1062","ASIA HERO"
1063,"1063","SINOTRUK"
1064,"1064","POLARSUN"
1065,"1065","UD TRUCKS"
1066,"1066","JUNCHI"
1067,"1067","SELVAXTREMA"
1068,"1068","MOFFETT"
1069,"1069","FASTER"
1070,"1070","MIKILON"
1071,"1071","SANYOU"
1072,"1072","GAME"
1073,"1073","FENIX"
1074,"1074","INDUSTRY"
1075,"1075","GBMCO"
1076,"1076","GVMCO"
1078,"1078","T-KING"
1095,"1095","HERSA"
1100,"1100","CNJ"
1101,"1101","RAM"
1134,"1134","DFAC-DONG FENG"
1151,"1151","BAIBEN TRUCK"
1208,"1208","DONGBEN"
1212,"1212","DONG-A"
1213,"1213","FTF"
2307,"2307","FTF"
2337,"2337","BAIC"
2341,"2341","DONGFENG"
2432,"2432","PEGASO"
2474,"2474","FUSO"
2479,"2479","YUEJIN - NAVECO"
2592,"2592","RABA-MAN"
2644,"2644","SITOM"
2686,"2686","STARK"
2723,"2723","KARRY"
2896,"2896","WOLF"
