"id","code","name","municipality_id","department_id","postal_code"
44110,"44110000","EL MOLINO LA GUAJIRA","44110","44","444050"
44279,"44279000","FONSECA LA GUAJIRA","44279","44","444010"
44378,"44378000","HATONUEVO LA GUAJIRA","44378","44","443020"
44420,"44420000","LA JAGUA DEL PILAR LA GUAJIRA","44420","44","445040"
44430,"44430000","MAICAO LA GUAJIRA","44430","44","442001"
44560,"44560000","MANAURE LA GUAJIRA","44560","44","441001"
44650,"44650000","SAN JUAN DEL CESAR LA GUAJIRA","44650","44","444030"
44847,"44847000","URIBIA LA GUAJIRA","44847","44","441020"
44855,"44855000","URUMITA LA GUAJIRA","44855","44","445020"
44874,"44874000","VILLANUEVA LA GUAJIRA","44874","44","445001"
47001,"47001000","SANTA MARTA MAGDALENA","47001","47","470003"
47030,"47030000","ALGARROBO MAGDALENA","47030","47","472040"
47053,"47053000","ARACATACA MAGDALENA","47053","47","472001"
47058,"47058000","ARIGUANI MAGDALENA","47058","47","475010"
47161,"47161000","CERRO SAN ANTONIO MAGDALENA","47161","47","476020"
47170,"47170000","CHIVOLO MAGDALENA","47170","47","476060"
47189,"47189000","CIENAGA MAGDALENA","47189","47","478002"
47205,"47205000","CONCORDIA MAGDALENA","47205","47","476030"
47245,"47245000","EL BANCO MAGDALENA","47245","47","473040"
47258,"47258000","EL PINON MAGDALENA","47258","47","476001"
47268,"47268000","EL RETEN MAGDALENA","47268","47","478060"
47288,"47288000","FUNDACION MAGDALENA","47288","47","472020"
47318,"47318000","GUAMAL MAGDALENA","47318","47","473020"
47460,"47460000","NUEVA GRANADA MAGDALENA","47460","47","475027"
47541,"47541000","PEDRAZA MAGDALENA","47541","47","476040"
47545,"47545000","PIJINO DEL CARMEN MAGDALENA","47545","47","474040"
47551,"47551000","PIVIJAY MAGDALENA","47551","47","477050"
47555,"47555000","PLATO MAGDALENA","47555","47","475030"
47570,"47570000","PUEBLOVIEJO MAGDALENA","47570","47","478040"
47605,"47605000","REMOLINO MAGDALENA","47605","47","477020"
47660,"47660000","SABANAS DE SAN ANGEL MAGDALENA","47660","47","475001"
47675,"47675000","SALAMINA MAGDALENA","47675","47","477040"
47692,"47692000","SAN SEBASTIAN DE BUENAV MAGDALENA","47692","47","473001"
47703,"47703000","SAN ZENON MAGDALENA","47703","47","474067"
47707,"47707000","SANTA ANA MAGDALENA","47707","47","474020"
47720,"47720000","SANTA BARBARA DE PINTO MAGDALENA","47720","47","474001"
47745,"47745000","SITIONUEVO MAGDALENA","47745","47","477001"
47798,"47798000","TENERIFE MAGDALENA","47798","47","475050"
47960,"47960000","ZAPAYAN MAGDALENA","47960","47","476050"
47980,"47980000","ZONA BANANERA MAGDALENA","47980","47","478037"
50001,"50001000","VILLAVICENCIO META","50001","50","500003"
50006,"50006000","ACACIAS META","50006","50","507001"
50110,"50110000","BARRANCA DE UPIA META","50110","50","501001"
50124,"50124000","CABUYARO META","50124","50","501011"
50150,"50150000","CASTILLA LA NUEVA META","50150","50","507041"
50223,"50223000","CUBARRAL META","50223","50","506007"
50226,"50226000","CUMARAL META","50226","50","501021"
50245,"50245000","EL CALVARIO META","50245","50","501041"
50251,"50251000","EL CASTILLO META","50251","50","506041"
50270,"50270000","EL DORADO META","50270","50","506021"
50287,"50287000","FUENTE DE ORO META","50287","50","504021"
50313,"50313000","GRANADA META","50313","50","504001"
50318,"50318000","GUAMAL META","50318","50","507051"
50325,"50325000","MAPIRIPAN META","50325","50","503021"
50330,"50330000","MESETAS META","50330","50","505001"
50350,"50350000","LA MACARENA META","50350","50","505021"
50370,"50370000","URIBE META","50370","50","505041"
50400,"50400000","LEJANIAS META","50400","50","506061"
50450,"50450000","PUERTO CONCORDIA META","50450","50","503041"
50568,"50568000","PUERTO GAITAN META","50568","50","502041"
50573,"50573000","PUERTO LOPEZ META","50573","50","502001"
50577,"50577000","PUERTO LLERAS META","50577","50","503001"
50590,"50590000","PUERTO RICO META","50590","50","503061"
50606,"50606000","RESTREPO META","50606","50","501031"
50680,"50680000","SAN CARLOS DE GUAROA META","50680","50","507011"
50683,"50683000","SAN JUAN DE ARAMA META","50683","50","504041"
50686,"50686000","SAN JUANITO META","50686","50","501051"
50689,"50689000","SAN MARTIN META","50689","50","507021"
50711,"50711000","VISTA HERMOSA META","50711","50","504061"
52001,"52001000","PASTO NARINO","52001","52","520003"
52019,"52019000","ALBAN NARINO","52019","52","521050"
52022,"52022000","ALDANA NARINO","52022","52","524540"
52036,"52036000","ANCUYA NARINO","52036","52","526001"
52051,"52051000","ARBOLEDA NARINO","52051","52","520570"
52079,"52079000","BARBACOAS NARINO","52079","52","528060"
52083,"52083000","BELEN NARINO","52083","52","521080"
52110,"52110000","BUESACO NARINO","52110","52","520501"
52203,"52203000","COLON NARINO","52203","52","521060"
52207,"52207000","CONSACA NARINO","52207","52","522540"
52210,"52210000","CONTADERO NARINO","52210","52","523080"
52215,"52215000","CORDOBA NARINO","52215","52","524001"
52224,"52224000","CUASPUD NARINO","52224","52","524560"
52227,"52227000","CUMBAL NARINO","52227","52","525001"
52233,"52233000","CUMBITARA NARINO","52233","52","526560"
52240,"52240000","CHACHAGUI NARINO","52240","52","522001"
52250,"52250000","EL CHARCO NARINO","52250","52","527520"
52254,"52254000","EL PENOL NARINO","52254","52","522080"
52256,"52256000","EL ROSARIO NARINO","52256","52","527030"
52258,"52258000","EL TABLON DE GOMEZ NARINO","52258","52","520538"
52260,"52260000","EL TAMBO NARINO","52260","52","522060"
52287,"52287000","FUNES NARINO","52287","52","523520"
52317,"52317000","GUACHUCAL NARINO","52317","52","524580"
52320,"52320000","GUAITARILLA NARINO","52320","52","525501"
52323,"52323000","GUALMATAN NARINO","52323","52","524501"
52352,"52352000","ILES NARINO","52352","52","523060"
52354,"52354000","IMUES NARINO","52354","52","523020"
52356,"52356000","IPIALES NARINO","52356","52","524060"
52378,"52378000","LA CRUZ NARINO","52378","52","521020"
52381,"52381000","LA FLORIDA NARINO","52381","52","522040"
52385,"52385000","LA LLANADA NARINO","52385","52","526501"
52390,"52390000","LA TOLA NARINO","52390","52","527540"
52399,"52399000","LA UNION NARINO","52399","52","521520"
52405,"52405000","LEIVA NARINO","52405","52","527060"
52411,"52411000","LINARES NARINO","52411","52","522501"
52418,"52418000","LOS ANDES NARINO","52418","52","526520"
52427,"52427000","MAGUI NARINO","52427","52","528001"
52435,"52435000","MALLAMA NARINO","52435","52","525060"
52473,"52473000","MOSQUERA NARINO","52473","52","527580"
52480,"52480000","NARINO NARINO","52480","52","522020"
52490,"52490000","OLAYA HERRERA NARINO","52490","52","527560"
52506,"52506000","OSPINA NARINO","52506","52","523040"
52520,"52520000","FRANCISCO PIZARRO NARINO","52520","52","528560"
52540,"52540000","POLICARPA NARINO","52540","52","527007"
52560,"52560000","POTOSI NARINO","52560","52","524030"
52565,"52565000","PROVIDENCIA NARINO","52565","52","526020"
52573,"52573000","PUERRES NARINO","52573","52","523540"
52585,"52585000","PUPIALES NARINO","52585","52","524520"
52612,"52612000","RICAURTE NARINO","52612","52","525030"
52621,"52621000","ROBERTO PAYAN NARINO","52621","52","528030"
52678,"52678000","SAMANIEGO NARINO","52678","52","526040"
52683,"52683000","SANDONA NARINO","52683","52","522520"
52685,"52685000","SAN BERNARDO NARINO","52685","52","521001"
52687,"52687000","SAN LORENZO NARINO","52687","52","521540"
52693,"52693000","SAN PABLO NARINO","52693","52","521040"
52694,"52694000","SAN PEDRO DE CARTAGO NARINO","52694","52","521501"
52696,"52696000","SANTA BARBARA NARINO","52696","52","527501"
52699,"52699000","SANTACRUZ NARINO","52699","52","525570"
52720,"52720000","SAPUYES NARINO","52720","52","525550"
52786,"52786000","TAMINANGO NARINO","52786","52","521560"
52788,"52788000","TANGUA NARINO","52788","52","523501"
52835,"52835000","TUMACO NARINO","52835","52","528502"
52838,"52838000","TUQUERRES NARINO","52838","52","525520"
52885,"52885000","YACUANQUER NARINO","52885","52","523001"
54001,"54001000","CUCUTA NORTE DE SANTANDER","54001","54","540003"
54003,"54003000","ABREGO NORTE DE SANTANDER","54003","54","546070"
54051,"54051000","ARBOLEDAS NORTE DE SANTANDER","54051","54","544550"
54099,"54099000","BOCHALEMA NORTE DE SANTANDER","54099","54","543010"
54109,"54109000","BUCARASICA NORTE DE SANTANDER","54109","54","545550"
54125,"54125000","CACOTA NORTE DE SANTANDER","54125","54","544010"
54128,"54128000","CACHIRA NORTE DE SANTANDER","54128","54","546030"
54172,"54172000","CHINACOTA NORTE DE SANTANDER","54172","54","541070"
54174,"54174000","CHITAGA NORTE DE SANTANDER","54174","54","544030"
54206,"54206000","CONVENCION NORTE DE SANTANDER","54206","54","547050"
54223,"54223000","CUCUTILLA NORTE DE SANTANDER","54223","54","544520"
54239,"54239000","DURANIA NORTE DE SANTANDER","54239","54","544510"
54245,"54245000","EL CARMEN NORTE DE SANTANDER","54245","54","547070"
54250,"54250000","EL TARRA NORTE DE SANTANDER","54250","54","548050"
54261,"54261000","EL ZULIA NORTE DE SANTANDER","54261","54","545510"
54313,"54313000","GRAMALOTE NORTE DE SANTANDER","54313","54","545050"
54344,"54344000","HACARI NORTE DE SANTANDER","54344","54","546510"
54347,"54347000","HERRAN NORTE DE SANTANDER","54347","54","542010"
54377,"54377000","LABATECA NORTE DE SANTANDER","54377","54","542050"
54385,"54385000","LA ESPERANZA NORTE DE SANTANDER","54385","54","546050"
54398,"54398000","LA PLAYA NORTE DE SANTANDER","54398","54","546530"
54405,"54405000","LOS PATIOS NORTE DE SANTANDER","54405","54","541010"
54418,"54418000","LOURDES NORTE DE SANTANDER","54418","54","545070"
54480,"54480000","MUTISCUA NORTE DE SANTANDER","54480","54","544070"
54498,"54498000","OCANA NORTE DE SANTANDER","54498","54","546552"
54518,"54518000","PAMPLONA NORTE DE SANTANDER","54518","54","543050"
54520,"54520000","PAMPLONITA NORTE DE SANTANDER","54520","54","543030"
54553,"54553000","PUERTO SANTANDER NORTE DE SANTANDER","54553","54","548030"
54599,"54599000","RAGONVALIA NORTE DE SANTANDER","54599","54","541050"
54660,"54660000","SALAZAR NORTE DE SANTANDER","54660","54","544570"
54670,"54670000","SAN CALIXTO NORTE DE SANTANDER","54670","54","547010"
54673,"54673000","SAN CAYETANO NORTE DE SANTANDER","54673","54","545010"
54680,"54680000","SANTIAGO NORTE DE SANTANDER","54680","54","545030"
54720,"54720000","SARDINATA NORTE DE SANTANDER","54720","54","545530"
54743,"54743000","SILOS NORTE DE SANTANDER","54743","54","544050"
54800,"54800000","TEORAMA NORTE DE SANTANDER","54800","54","547030"
54810,"54810000","TIBU NORTE DE SANTANDER","54810","54","548010"
54820,"54820000","TOLEDO NORTE DE SANTANDER","54820","54","542030"
54871,"54871000","VILLA CARO NORTE DE SANTANDER","54871","54","546010"
54874,"54874000","VILLA DEL ROSARIO NORTE DE SANTANDER","54874","54","541030"
63001,"63001000","ARMENIA QUINDIO","63001","63","630002"
63111,"63111000","BUENAVISTA QUINDIO","63111","63","632040"
63130,"63130000","CALARCA QUINDIO","63130","63","632001"
63190,"63190000","CIRCASIA QUINDIO","63190","63","631001"
63212,"63212000","CORDOBA QUINDIO","63212","63","632020"
63272,"63272000","FILANDIA QUINDIO","63272","63","634001"
63302,"63302000","GENOVA QUINDIO","63302","63","632080"
63401,"63401000","LA TEBAIDA QUINDIO","63401","63","633020"
63470,"63470000","MONTENEGRO QUINDIO","63470","63","633001"
63548,"63548000","PIJAO QUINDIO","63548","63","632060"
63594,"63594000","QUIMBAYA QUINDIO","63594","63","634020"
63690,"63690000","SALENTO QUINDIO","63690","63","631020"
66001,"66001000","PEREIRA RISARALDA","66001","66","660004"
66045,"66045000","APIA RISARALDA","66045","66","663030"
66075,"66075000","BALBOA RISARALDA","66075","66","662010"
66088,"66088000","BELEN DE UMBRIA RISARALDA","66088","66","664040"
66170,"66170000","DOSQUEBRADAS RISARALDA","66170","66","661002"
66318,"66318000","GUATICA RISARALDA","66318","66","664010"
66383,"66383000","LA CELIA RISARALDA","66383","66","662030"
66400,"66400000","LA VIRGINIA RISARALDA","66400","66","662001"
66440,"66440000","MARSELLA RISARALDA","66440","66","661040"
66456,"66456000","MISTRATO RISARALDA","66456","66","664020"
66572,"66572000","PUEBLO RICO RISARALDA","66572","66","663011"
66594,"66594000","QUINCHIA RISARALDA","66594","66","664001"
66682,"66682000","SANTA ROSA DE CABAL RISARALDA","66682","66","661020"
66687,"66687000","SANTUARIO RISARALDA","66687","66","663001"
68001,"68001000","BUCARAMANGA SANTANDER","68001","68","680006"
68013,"68013000","AGUADA SANTANDER","68013","68","685521"
68020,"68020000","ALBANIA SANTANDER","68020","68","684531"
68051,"68051000","ARATOCA SANTANDER","68051","68","682051"
68077,"68077000","BARBOSA SANTANDER","68077","68","684511"
68079,"68079000","BARICHARA SANTANDER","68079","68","684041"
68081,"68081000","BARRANCABERMEJA SANTANDER","68081","68","687033"
68092,"68092000","BETULIA SANTANDER","68092","68","686501"
68101,"68101000","BOLIVAR SANTANDER","68101","68","685001"
68121,"68121000","CABRERA SANTANDER","68121","68","683501"
68132,"68132000","CALIFORNIA SANTANDER","68132","68","680511"
68147,"68147000","CAPITANEJO SANTANDER","68147","68","681541"
68152,"68152000","CARCASI SANTANDER","68152","68","681521"
68160,"68160000","CEPITA SANTANDER","68160","68","682061"
68162,"68162000","CERRITO SANTANDER","68162","68","681501"
68167,"68167000","CHARALA SANTANDER","68167","68","682551"
68169,"68169000","CHARTA SANTANDER","68169","68","680551"
68176,"68176000","CHIMA SANTANDER","68176","68","683001"
68179,"68179000","CHIPATA SANTANDER","68179","68","685551"
68190,"68190000","CIMITARRA SANTANDER","68190","68","686041"
68207,"68207000","CONCEPCION SANTANDER","68207","68","681511"
68209,"68209000","CONFINES SANTANDER","68209","68","683531"
68211,"68211000","CONTRATACION SANTANDER","68211","68","683061"
68217,"68217000","COROMORO SANTANDER","68217","68","682531"
68229,"68229000","CURITI SANTANDER","68229","68","682041"
68235,"68235000","EL CARMEN DE CHUCURI SANTANDER","68235","68","686561"
68245,"68245000","EL GUACAMAYO SANTANDER","68245","68","683071"
68250,"68250000","EL PENON SANTANDER","68250","68","685021"
68255,"68255000","EL PLAYON SANTANDER","68255","68","687501"
68264,"68264000","ENCINO SANTANDER","68264","68","682541"
68266,"68266000","ENCISO SANTANDER","68266","68","681561"
68271,"68271000","FLORIAN SANTANDER","68271","68","684541"
68276,"68276000","FLORIDABLANCA SANTANDER","68276","68","681002"
68296,"68296000","GALAN SANTANDER","68296","68","684051"
68298,"68298000","GAMBITA SANTANDER","68298","68","683031"
68307,"68307000","GIRON SANTANDER","68307","68","687541"
68318,"68318000","GUACA SANTANDER","68318","68","681031"
68320,"68320000","GUADALUPE SANTANDER","68320","68","683051"
68322,"68322000","GUAPOTA SANTANDER","68322","68","683011"
68324,"68324000","GUAVATA SANTANDER","68324","68","684501"
68327,"68327000","GUEPSA SANTANDER","68327","68","685547"
68344,"68344000","HATO SANTANDER","68344","68","683571"
68368,"68368000","JESUS MARIA SANTANDER","68368","68","684551"
68370,"68370000","JORDAN SANTANDER","68370","68","684011"
68377,"68377000","LA BELLEZA SANTANDER","68377","68","685061"
68385,"68385000","LANDAZURI SANTANDER","68385","68","686021"
68397,"68397000","LA PAZ SANTANDER","68397","68","685511"
68406,"68406000","LEBRIJA SANTANDER","68406","68","687571"
68418,"68418000","LOS SANTOS SANTANDER","68418","68","684001"
68425,"68425000","MACARAVITA SANTANDER","68425","68","681531"
68432,"68432000","MALAGA SANTANDER","68432","68","682011"
68444,"68444000","MATANZA SANTANDER","68444","68","680561"
68464,"68464000","MOGOTES SANTANDER","68464","68","682501"
68468,"68468000","MOLAGAVITA SANTANDER","68468","68","682031"
68498,"68498000","OCAMONTE SANTANDER","68498","68","682561"
68500,"68500000","OIBA SANTANDER","68500","68","683021"
68502,"68502000","ONZAGA SANTANDER","68502","68","682521"
68522,"68522000","PALMAR SANTANDER","68522","68","683581"
68524,"68524000","PALMAS DEL SOCORRO SANTANDER","68524","68","683541"
68533,"68533000","PARAMO SANTANDER","68533","68","683521"
68547,"68547000","PIEDECUESTA SANTANDER","68547","68","681012"
68549,"68549000","PINCHOTE SANTANDER","68549","68","683511"
68572,"68572000","PUENTE NACIONAL SANTANDER","68572","68","684521"
68573,"68573000","PUERTO PARRA SANTANDER","68573","68","686001"
68575,"68575000","PUERTO WILCHES SANTANDER","68575","68","687061"
68615,"68615000","RIONEGRO SANTANDER","68615","68","687511"
68655,"68655000","SABANA DE TORRES SANTANDER","68655","68","687001"
68669,"68669000","SAN ANDRES SANTANDER","68669","68","682001"
68673,"68673000","SAN BENITO SANTANDER","68673","68","685531"
68679,"68679000","SAN GIL SANTANDER","68679","68","684031"
68682,"68682000","SAN JOAQUIN SANTANDER","68682","68","682511"
68684,"68684000","SAN JOSE DE MIRANDA SANTANDER","68684","68","682021"
